ID,Date,Time,MIN,Latitude,Longitude,Event Type,Sector Name,Threat Level,Clear,Clear Date,Clear Time,Sign-off Name,Comments
2285668,4/13/2022,23:39:10,80,37.4749714,-122.1505252,Person(s) detected,Zone 1,Red,TRUE,"('04/13/2022',)","('23:42:51',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2285787,4/14/2022,2:59:31,80,37.47493501,-122.1502353,Person(s) detected,Zone 1,Red,TRUE,"('04/14/2022',)","('06:52:31',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2285878,4/14/2022,4:56:36,80,37.47534992,-122.1504753,Person(s) detected,Zone 1,Red,TRUE,"('04/14/2022',)","('06:52:31',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286258,4/14/2022,18:00:13,80,37.47535552,-122.150473,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:23:25',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286288,4/14/2022,18:32:37,80,37.47527913,-122.1499603,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:04:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286308,4/14/2022,18:53:29,80,37.47536864,-122.1504014,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:04:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286318,4/14/2022,19:07:58,80,37.47537208,-122.1503452,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:08:05',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286328,4/14/2022,19:19:36,80,37.47528705,-122.1499917,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:08:05',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286345,4/14/2022,19:39:29,80,37.47528205,-122.1499736,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:08:05',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286397,4/14/2022,21:04:19,80,37.47532057,-122.1501361,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:08:05',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286422,4/14/2022,21:37:53,80,37.47534347,-122.1501894,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:08:05',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286440,4/14/2022,22:02:31,80,37.47526672,-122.1498832,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286447,4/14/2022,22:12:44,80,37.47528372,-122.1499809,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:52:43',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286460,4/14/2022,22:27:02,80,37.47536126,-122.1502567,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286469,4/14/2022,22:37:04,80,37.47537469,-122.1504588,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286552,4/15/2022,0:20:36,80,37.47534951,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286580,4/15/2022,0:54:40,80,37.47532563,-122.1501522,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:52:43',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2286694,4/15/2022,3:21:23,80,37.47526549,-122.1506026,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287222,4/15/2022,18:12:27,80,37.47534931,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287235,4/15/2022,18:39:51,80,37.47534931,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287319,4/15/2022,20:29:32,80,37.47531879,-122.1501327,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287327,4/15/2022,20:42:17,80,37.47533267,-122.1501758,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287393,4/15/2022,21:49:29,80,37.47537026,-122.1502986,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287444,4/15/2022,22:37:02,80,37.47492796,-122.1501781,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287478,4/15/2022,23:10:11,80,37.47493986,-122.1502506,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287495,4/15/2022,23:30:53,80,37.47491886,-122.1501601,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287657,4/16/2022,3:20:17,80,37.47530448,-122.1500559,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:52:43',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287503,4/15/2022,23:41:17,80,37.47489989,-122.1501151,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2287351,4/15/2022,21:07:19,80,37.47536197,-122.1502533,Person(s) detected,Zone 1,Red,TRUE,"('04/16/2022',)","('08:19:16',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2289150,4/18/2022,4:16:08,80,37.47536387,-122.1502672,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('04:17:13',)",watchcommander@digbysecurity.com,GARBAGE MAN WC 7732
2289176,4/18/2022,4:48:13,80,37.47534779,-122.1501964,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('04:48:39',)",watchcommander@digbysecurity.com,DDSA9020
2289628,4/18/2022,18:31:25,80,37.47532192,-122.1501414,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('18:32:09',)",watchcommander@digbysecurity.com,9117
2289639,4/18/2022,18:46:23,80,37.47537258,-122.1503108,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('18:46:44',)",watchcommander@digbysecurity.com,9117
2289654,4/18/2022,19:03:45,80,37.47530844,-122.1500733,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('19:04:06',)",watchcommander@digbysecurity.com,9117
2289713,4/18/2022,20:21:54,80,37.47532973,-122.1501683,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('20:23:06',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2289731,4/18/2022,20:42:33,80,37.47536263,-122.1502633,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('20:43:15',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2289743,4/18/2022,20:57:09,80,37.47531443,-122.1501097,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('20:57:59',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2289756,4/18/2022,21:09:26,80,37.47537443,-122.1504508,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('21:10:03',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2289908,4/18/2022,23:47:18,80,37.47493306,-122.150208,Person(s) detected,Zone 1,Red,TRUE,"('04/18/2022',)","('23:48:38',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2290144,4/19/2022,4:46:55,80,37.47537223,-122.1503343,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('10:46:51',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2290532,4/19/2022,18:00:29,80,37.47492004,-122.1502587,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('18:00:53',)",watchcommander@digbysecurity.com,9117
2290553,4/19/2022,18:24:12,80,37.47492054,-122.1502598,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('20:12:37',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2290634,4/19/2022,20:11:49,80,37.47537143,-122.1503037,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('20:12:37',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2290664,4/19/2022,20:44:19,80,37.47536037,-122.1502521,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('20:44:44',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2290775,4/19/2022,22:30:06,80,37.47534935,-122.1504751,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('22:32:02',)",watchcommander@digbysecurity.com,UNKOWN PERSON WC 7732
2290827,4/19/2022,23:31:36,80,37.47491755,-122.1502433,Person(s) detected,Zone 1,Red,TRUE,"('04/19/2022',)","('23:32:32',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2291621,4/20/2022,18:23:52,80,37.47527028,-122.1499082,Person(s) detected,Zone 1,Red,TRUE,"('04/20/2022',)","('18:24:19',)",watchcommander@digbysecurity.com,9117
2291632,4/20/2022,18:37:15,80,37.47537117,-122.1503746,Person(s) detected,Zone 1,Red,TRUE,"('04/20/2022',)","('18:37:42',)",watchcommander@digbysecurity.com,9117
2291752,4/20/2022,20:37:21,80,37.47531884,-122.1501328,Person(s) detected,Zone 1,Red,TRUE,"('04/20/2022',)","('20:42:08',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2291768,4/20/2022,20:51:51,80,37.47534329,-122.1501917,Person(s) detected,Zone 1,Red,TRUE,"('04/20/2022',)","('20:52:16',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2291835,4/20/2022,21:51:49,80,37.4752985,-122.1500286,Person(s) detected,Zone 1,Red,TRUE,"('04/20/2022',)","('21:52:30',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2292627,4/21/2022,18:34:20,80,37.47532148,-122.1501335,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2292651,4/21/2022,19:03:40,80,37.47529519,-122.1500144,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2292664,4/21/2022,19:15:43,80,37.47537595,-122.1504591,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2292675,4/21/2022,19:26:32,80,37.47537756,-122.1504686,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2292686,4/21/2022,19:37:17,80,37.47537191,-122.1503707,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2292763,4/21/2022,20:55:41,80,37.4753013,-122.1500427,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2292805,4/21/2022,21:28:35,80,37.47533019,-122.1501728,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2293015,4/22/2022,0:37:58,80,37.47487385,-122.1499958,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2293848,4/22/2022,18:10:44,80,37.47534941,-122.1504745,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2293880,4/22/2022,18:55:34,80,37.47534941,-122.1504745,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2293912,4/22/2022,19:35:45,80,37.47531306,-122.1501013,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2293977,4/22/2022,20:51:29,80,37.47536956,-122.1502943,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2294039,4/22/2022,21:41:08,80,37.47531682,-122.1501234,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2294349,4/23/2022,3:40:39,80,37.47532301,-122.1501402,Person(s) detected,Zone 1,Red,TRUE,"('04/23/2022',)","('05:05:19',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2296091,4/25/2022,4:22:56,80,37.47531317,-122.1500997,Person(s) detected,Zone 1,Red,TRUE,"('04/25/2022',)","('12:42:44',)",watchcommander@digbysecurity.com,9117
2296653,4/25/2022,19:21:54,80,37.47534965,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('04/25/2022',)","('19:22:25',)",watchcommander@digbysecurity.com,9117
2296690,4/25/2022,20:06:53,80,37.47531164,-122.1500903,Person(s) detected,Zone 1,Red,TRUE,"('04/25/2022',)","('20:07:50',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2296730,4/25/2022,20:53:49,80,37.47537164,-122.1503508,Person(s) detected,Zone 1,Red,TRUE,"('04/25/2022',)","('20:55:00',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2296768,4/25/2022,21:31:10,80,37.47537117,-122.1503382,Person(s) detected,Zone 1,Red,TRUE,"('04/25/2022',)","('21:49:18',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2297759,4/26/2022,18:05:30,80,37.47488152,-122.1500298,Person(s) detected,Zone 1,Red,TRUE,"('04/26/2022',)","('18:05:54',)",watchcommander@digbysecurity.com,9117
2297768,4/26/2022,18:21:45,80,37.47492401,-122.1502792,Person(s) detected,Zone 1,Red,TRUE,"('04/26/2022',)","('18:22:13',)",watchcommander@digbysecurity.com,9117
2297824,4/26/2022,19:29:24,80,37.47493262,-122.150329,Person(s) detected,Zone 1,Red,TRUE,"('04/26/2022',)","('19:29:55',)",watchcommander@digbysecurity.com,9117
2297840,4/26/2022,19:44:54,80,37.47498937,-122.150629,Person(s) detected,Zone 1,Red,TRUE,"('04/26/2022',)","('19:45:18',)",watchcommander@digbysecurity.com,9117
2297914,4/26/2022,21:05:32,80,37.47530908,-122.1500767,Person(s) detected,Zone 1,Red,TRUE,"('04/26/2022',)","('21:06:15',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2298873,4/27/2022,17:59:56,80,37.47535307,-122.1504734,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('18:42:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2298900,4/27/2022,18:29:10,80,37.47537637,-122.1504616,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('18:42:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2298939,4/27/2022,19:13:10,80,37.47531605,-122.1501125,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('19:42:12',)",watchcommander@digbysecurity.com,9117
2298958,4/27/2022,19:41:48,80,37.47535155,-122.1502081,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('19:42:12',)",watchcommander@digbysecurity.com,9117
2298970,4/27/2022,19:55:26,80,37.4753764,-122.1504918,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('20:00:16',)",watchcommander@digbysecurity.com,9117
2299005,4/27/2022,20:38:12,80,37.47535979,-122.1502482,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('20:38:57',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2299022,4/27/2022,20:56:41,80,37.47534995,-122.1504739,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('20:57:13',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2299050,4/27/2022,21:21:41,80,37.47534995,-122.1504739,Person(s) detected,Zone 1,Red,TRUE,"('04/27/2022',)","('21:22:13',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2299369,4/28/2022,4:43:37,80,37.47534955,-122.1504745,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2299849,4/28/2022,18:12:49,80,37.47528305,-122.1499771,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2299865,4/28/2022,18:45:42,80,37.47534929,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2299912,4/28/2022,19:49:00,80,37.47536929,-122.1503999,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2299951,4/28/2022,20:43:26,80,37.47535143,-122.1502079,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2300001,4/28/2022,21:32:35,80,37.47536292,-122.1502626,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2300027,4/28/2022,21:58:13,80,37.47536782,-122.1502856,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2300245,4/29/2022,2:02:44,80,37.47498525,-122.1506131,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2300401,4/29/2022,4:45:04,80,37.4753723,-122.1502794,Person(s) detected,Zone 1,Red,TRUE,"('04/29/2022',)","('14:03:18',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301052,4/29/2022,18:12:02,80,37.4753729,-122.1504379,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301067,4/29/2022,18:26:16,80,37.47536826,-122.1503908,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301092,4/29/2022,18:51:47,80,37.47537578,-122.1504915,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301112,4/29/2022,19:08:47,80,37.47531072,-122.1500867,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301132,4/29/2022,19:22:24,80,37.47527257,-122.149922,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301180,4/29/2022,19:59:44,80,37.4753711,-122.1503035,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301256,4/29/2022,20:56:42,80,37.47535642,-122.1502313,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301287,4/29/2022,21:12:54,80,37.47532545,-122.1501515,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301324,4/29/2022,21:34:03,80,37.47537618,-122.1504601,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2301404,4/29/2022,22:28:10,80,37.47493119,-122.1503208,Person(s) detected,Zone 1,Red,TRUE,"('04/30/2022',)","('09:02:11',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2304465,5/2/2022,3:06:07,80,37.47486,-122.1499387,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('03:08:20',)",watchcommander@digbysecurity.com,SECURITY WC 7732
2304576,5/2/2022,4:56:30,80,37.47536491,-122.1502662,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('05:00:49',)",watchcommander@digbysecurity.com,ddsa9020
2305241,5/2/2022,18:11:44,80,37.47534896,-122.1504749,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('18:12:34',)",watchcommander@digbysecurity.com,9117
2305269,5/2/2022,18:35:30,80,37.47535314,-122.1502159,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('19:16:17',)",watchcommander@digbysecurity.com,9117
2305314,5/2/2022,19:15:35,80,37.47536647,-122.150281,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('19:16:17',)",watchcommander@digbysecurity.com,9117
2305351,5/2/2022,19:50:28,80,37.47537093,-122.1504225,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('20:46:51',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2305413,5/2/2022,20:45:47,80,37.47531426,-122.1501072,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('20:46:51',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2305516,5/2/2022,21:53:17,80,37.4753474,-122.1501982,Person(s) detected,Zone 1,Red,TRUE,"('05/02/2022',)","('21:54:14',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2305944,5/3/2022,4:31:56,80,37.47530363,-122.1500766,Person(s) detected,Zone 1,Red,TRUE,"('05/03/2022',)","('18:01:49',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2306499,5/3/2022,18:04:29,80,37.4753489,-122.1504753,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306537,5/3/2022,18:55:17,80,37.47496406,-122.1505155,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306594,5/3/2022,20:04:12,80,37.47532801,-122.1505707,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306605,5/3/2022,20:14:25,80,37.47532896,-122.1505698,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306615,5/3/2022,20:25:50,80,37.47532896,-122.1505698,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306635,5/3/2022,20:49:03,80,37.47536949,-122.1502789,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306684,5/3/2022,21:32:47,80,37.47536475,-122.150272,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306707,5/3/2022,21:56:42,80,37.47537233,-122.150361,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306764,5/3/2022,22:59:02,80,37.47493071,-122.1503186,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2306775,5/3/2022,23:11:27,80,37.47491083,-122.1502024,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('11:40:45',)",watchcommander@digbysecurity.com,9117
2307687,5/4/2022,18:24:05,80,37.47535031,-122.1504745,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('18:46:37',)",watchcommander@digbysecurity.com,9117
2307729,5/4/2022,19:23:44,80,37.47528179,-122.149972,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('19:24:11',)",watchcommander@digbysecurity.com,9117
2307739,5/4/2022,19:38:39,80,37.4753177,-122.1501281,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('19:58:18',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2307749,5/4/2022,19:56:50,80,37.47531588,-122.1501104,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('19:58:18',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2307804,5/4/2022,21:03:04,80,37.47536647,-122.150275,Person(s) detected,Zone 1,Red,TRUE,"('05/04/2022',)","('21:46:19',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2308150,5/5/2022,4:35:23,80,37.47534908,-122.1504747,Person(s) detected,Zone 1,Red,TRUE,"('05/05/2022',)","('07:39:08',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2308166,5/5/2022,4:54:57,80,37.47534908,-122.1504747,Person(s) detected,Zone 1,Red,TRUE,"('05/05/2022',)","('07:39:08',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2308223,5/5/2022,5:56:30,80,37.47537237,-122.1504331,Person(s) detected,Zone 1,Red,TRUE,"('05/05/2022',)","('07:39:08',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2308737,5/5/2022,18:33:00,80,37.4753534,-122.1502137,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308746,5/5/2022,18:46:59,80,37.47537223,-122.1503524,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308759,5/5/2022,19:08:55,80,37.4753725,-122.1503286,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308789,5/5/2022,19:55:41,80,37.47534689,-122.1501946,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308818,5/5/2022,20:49:41,80,37.47536871,-122.1503865,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308828,5/5/2022,21:00:28,80,37.47536675,-122.1502733,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308829,5/5/2022,21:00:28,80,37.47536675,-122.1502733,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308849,5/5/2022,21:27:24,80,37.47534968,-122.1504749,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2308867,5/5/2022,21:51:20,80,37.47534968,-122.1504749,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2309181,5/6/2022,4:09:57,80,37.47534899,-122.1504747,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
2309271,5/6/2022,5:42:42,80,37.47490795,-122.150185,Person(s) detected,Zone 1,Red,TRUE,"('05/06/2022',)","('09:50:22',)",watchcommander@digbysecurity.com,Alerts cleared by WC.
